Date,ESP0.DE_Open,ESP0.DE_High,ESP0.DE_Low,ESP0.DE_Close,ESP0.DE_Adj Close,ESP0.DE_Volume
2021-04-06,36.21500015258789,36.5,35.970001220703125,36.4900016784668,36.4900016784668,160440
2021-04-07,36.20500183105469,36.20500183105469,35.54999923706055,35.810001373291016,35.810001373291016,60063
2021-04-08,36.18000030517578,36.459999084472656,36.154998779296875,36.36000061035156,36.36000061035156,30298
2021-04-09,36.375,36.435001373291016,36.09000015258789,36.154998779296875,36.154998779296875,21923
2021-04-12,36.064998626708984,36.099998474121094,35.584999084472656,35.76499938964844,35.76499938964844,55825
2021-04-13,35.92499923706055,36.45000076293945,35.900001525878906,36.25,36.25,51201
2021-04-14,36.400001525878906,36.61000061035156,36.30500030517578,36.345001220703125,36.345001220703125,53106
2021-04-15,36.25,36.560001373291016,36.150001525878906,36.540000915527344,36.540000915527344,47521
2021-04-16,36.64500045776367,36.8849983215332,36.45000076293945,36.474998474121094,36.474998474121094,45769
2021-04-19,36.54999923706055,36.619998931884766,35.974998474121094,35.974998474121094,35.974998474121094,59173
2021-04-20,35.81999969482422,35.834999084472656,35.14500045776367,35.18000030517578,35.18000030517578,47116
2021-04-21,35.349998474121094,35.529998779296875,35.15999984741211,35.505001068115234,35.505001068115234,55870
2021-04-22,35.665000915527344,36.064998626708984,35.56999969482422,36.04499816894531,36.04499816894531,36607
2021-04-23,35.814998626708984,36.125,35.70000076293945,36.10499954223633,36.10499954223633,43034
2021-04-26,36.060001373291016,36.31999969482422,35.849998474121094,36.29499816894531,36.29499816894531,27795
2021-04-27,36.45000076293945,36.650001525878906,36.2599983215332,36.345001220703125,36.345001220703125,34780
2021-04-28,36.41999816894531,36.41999816894531,36.13999938964844,36.19499969482422,36.19499969482422,67937
2021-04-29,36.29999923706055,36.41999816894531,35.8849983215332,35.92499923706055,35.92499923706055,31816
2021-04-30,35.84000015258789,36.060001373291016,35.720001220703125,35.869998931884766,35.869998931884766,63348
2021-05-03,35.849998474121094,35.90999984741211,35.43000030517578,35.53499984741211,35.53499984741211,66468
2021-05-04,35.380001068115234,35.48500061035156,34.47999954223633,34.4900016784668,34.4900016784668,46184
2021-05-05,35.029998779296875,35.29999923706055,34.91999816894531,35.20000076293945,35.20000076293945,86416
2021-05-06,34.77000045776367,34.77000045776367,34.125,34.439998626708984,34.439998626708984,60029
2021-05-07,34.38999938964844,34.84000015258789,34.314998626708984,34.83000183105469,34.83000183105469,42846
2021-05-10,34.595001220703125,34.65999984741211,33.834999084472656,33.92499923706055,33.92499923706055,81527
2021-05-11,33.165000915527344,33.46500015258789,32.435001373291016,33.42499923706055,33.42499923706055,210888
2021-05-12,33.70000076293945,33.85499954223633,33.04999923706055,33.10499954223633,33.10499954223633,32934
2021-05-13,32.51499938964844,32.849998474121094,32.255001068115234,32.404998779296875,32.404998779296875,49487
2021-05-14,32.40999984741211,32.970001220703125,32.29499816894531,32.970001220703125,32.970001220703125,60301
2021-05-17,32.974998474121094,32.994998931884766,32.70000076293945,32.810001373291016,32.810001373291016,41653
2021-05-18,33.165000915527344,33.404998779296875,32.79999923706055,33.31999969482422,33.31999969482422,35565
2021-05-19,33.05500030517578,33.29499816894531,32.54499816894531,33.084999084472656,33.084999084472656,73959
2021-05-20,33.42499923706055,34.28499984741211,33.375,34.28499984741211,34.28499984741211,33372
2021-05-21,34.380001068115234,34.59000015258789,34.279998779296875,34.33000183105469,34.33000183105469,23978
2021-05-25,34.77000045776367,34.95500183105469,34.5099983215332,34.5099983215332,34.5099983215332,31835
2021-05-26,34.70000076293945,34.90999984741211,34.689998626708984,34.82500076293945,34.82500076293945,23902
2021-05-27,34.86000061035156,34.9900016784668,34.63999938964844,34.79499816894531,34.79499816894531,23412
2021-05-28,35.0,35.48500061035156,34.95000076293945,35.3849983215332,35.3849983215332,34482
2021-05-31,35.349998474121094,35.42499923706055,35.20000076293945,35.290000915527344,35.290000915527344,26852
2021-06-01,35.45000076293945,35.55500030517578,35.060001373291016,35.18000030517578,35.18000030517578,46924
2021-06-02,35.185001373291016,35.435001373291016,35.154998779296875,35.30500030517578,35.30500030517578,24494
2021-06-03,35.23500061035156,35.27000045776367,34.79999923706055,35.095001220703125,35.095001220703125,19971
2021-06-04,34.974998474121094,35.439998626708984,34.849998474121094,35.439998626708984,35.439998626708984,15083
2021-06-07,35.470001220703125,35.540000915527344,35.18000030517578,35.290000915527344,35.290000915527344,41195
2021-06-08,35.599998474121094,35.79999923706055,35.334999084472656,35.470001220703125,35.470001220703125,18943
2021-06-09,35.4900016784668,35.689998626708984,35.45500183105469,35.48500061035156,35.48500061035156,16160
2021-06-10,35.44499969482422,35.834999084472656,35.2599983215332,35.834999084472656,35.834999084472656,17808
2021-06-11,35.935001373291016,36.21500015258789,35.80500030517578,36.21500015258789,36.21500015258789,26937
2021-06-14,36.18000030517578,36.209999084472656,35.974998474121094,36.1150016784668,36.1150016784668,16467
2021-06-15,36.20000076293945,36.34000015258789,35.709999084472656,35.709999084472656,35.709999084472656,37845
2021-06-16,35.505001068115234,35.59000015258789,35.32500076293945,35.3849983215332,35.3849983215332,17769
2021-06-17,35.279998779296875,36.43000030517578,35.279998779296875,36.43000030517578,36.43000030517578,23292
2021-06-18,36.540000915527344,36.70000076293945,36.29999923706055,36.51499938964844,36.51499938964844,27013
2021-06-21,36.18000030517578,36.29999923706055,35.619998931884766,35.915000915527344,35.915000915527344,45428
2021-06-22,35.8650016784668,36.084999084472656,35.755001068115234,36.04999923706055,36.04999923706055,18846
2021-06-23,36.0099983215332,36.084999084472656,35.81999969482422,35.98500061035156,35.98500061035156,13720
2021-06-24,36.1150016784668,36.64500045776367,36.029998779296875,36.59000015258789,36.59000015258789,23030
2021-06-25,36.51499938964844,36.650001525878906,36.32500076293945,36.5,36.5,13595
2021-06-28,36.45500183105469,37.095001220703125,36.33000183105469,37.0099983215332,37.0099983215332,42194
2021-06-29,36.97999954223633,37.189998626708984,36.974998474121094,37.04499816894531,37.04499816894531,15151
2021-06-30,37.22999954223633,37.38999938964844,37.1150016784668,37.25,37.25,37244
2021-07-01,37.15999984741211,37.25,36.599998474121094,36.654998779296875,36.654998779296875,44075
2021-07-02,36.77000045776367,37.060001373291016,36.724998474121094,36.8650016784668,36.8650016784668,27778
